,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
1570,2609600.0,Olinda,26.0,PE,493.64322820037154,514.0514129443942,532.7363719234271,529.3560296846005,608.8787602552416
1571,2609709.0,Orobó,26.0,PE,454.35903614457817,458.35393258426956,475.57640449438196,458.80843373493974,584.7191011235955
1572,2609808.0,Orocó,26.0,PE,442.53125,439.37058823529406,432.5764705882353,459.91875,444.70588235294116
1573,2609907.0,Ouricuri,26.0,PE,455.0128205128206,459.00476190476195,485.18095238095253,469.40897435897455,480.95238095238096
1574,2610004.0,Palmares,26.0,PE,477.89600000000013,487.48523809523834,504.45523809523803,501.9239999999999,577.047619047619
1575,2610103.0,Palmeirina,26.0,PE,436.6,458.0,456.9857142857143,455.5,548.5714285714286
1576,2610202.0,Panelas,26.0,PE,479.547142857143,486.65890410958895,508.15616438356176,488.1214285714288,671.7808219178082
1577,2610301.0,Paranatama,26.0,PE,455.27777777777777,493.1722222222222,495.1833333333333,467.6333333333333,588.8888888888889
1578,2610400.0,Parnamirim,26.0,PE,453.2833333333333,459.06875000000014,495.8458333333335,498.74375000000003,537.0833333333334
1579,2610509.0,Passira,26.0,PE,470.3792682926831,466.34166666666664,489.99166666666645,489.22195121951216,530.7142857142857
1580,2610608.0,Paudalho,26.0,PE,449.819718309859,457.11862068965524,486.9793103448274,464.08802816901385,493.9310344827586
1581,2610707.0,Paulista,26.0,PE,482.2351868732905,498.40792253521147,520.3489436619719,506.79042844120283,579.0316901408451
1582,2610806.0,Pedra,26.0,PE,422.8,440.4583333333333,460.5666666666666,421.5,396.6666666666667
1583,2610905.0,Pesqueira,26.0,PE,485.1193370165743,506.6193717277488,526.6900523560209,511.55359116022106,596.2303664921466
1584,2611002.0,Petrolândia,26.0,PE,470.8947368421054,488.3650000000001,503.48,496.0842105263158,497.25
1585,2611101.0,Petrolina,26.0,PE,500.23919836956503,512.5777343750011,526.3361979166663,544.2919836956523,603.4114583333334
1586,2611200.0,Poção,26.0,PE,462.351724137931,502.66,499.8566666666666,496.1793103448277,544.6666666666666
1587,2611309.0,Pombos,26.0,PE,450.45909090909095,468.31600000000003,495.644,475.0181818181818,502.4
1588,2611408.0,Primavera,26.0,PE,439.6238095238094,459.39523809523814,474.7857142857142,446.2428571428571,565.7142857142857
1589,2611507.0,Quipapá,26.0,PE,458.1142857142856,458.7095238095237,485.0761904761904,463.02619047619027,496.1904761904762
1590,2611533.0,Quixaba,26.0,PE,510.95576923076936,519.8745454545455,534.9818181818181,599.0653846153845,719.6363636363636
1591,2611606.0,Recife,26.0,PE,511.8261861784447,534.139184952977,546.9229717868337,566.93736462094,638.3398119122257
1592,2611705.0,Riacho das Almas,26.0,PE,463.73333333333335,488.3538461538461,500.3230769230769,476.60833333333335,599.2307692307693
1593,2611804.0,Ribeirão,26.0,PE,468.2117647058823,464.0696629213482,503.9280898876405,486.10117647058837,552.5842696629213
1594,2611903.0,Rio Formoso,26.0,PE,438.0709677419356,451.9361111111111,470.1972222222223,471.71290322580643,452.22222222222223
1595,2612000.0,Sairé,26.0,PE,517.5243902439025,515.006976744186,549.6558139534882,566.287804878049,661.8604651162791
1596,2612109.0,Salgadinho,26.0,PE,457.30937499999993,476.4727272727273,489.0121212121212,478.68750000000006,516.3636363636364
1597,2612208.0,Salgueiro,26.0,PE,491.29063670411955,502.7884210526314,517.5122807017544,525.1943820224718,577.5438596491229
1598,2612307.0,Saloá,26.0,PE,482.7846153846154,461.11428571428576,493.35714285714283,479.3076923076923,522.8571428571429
1599,2612406.0,Sanharó,26.0,PE,444.7111111111111,470.4999999999999,493.4599999999999,529.5333333333333,630.0
1600,2612455.0,Santa Cruz,26.0,PE,476.0294117647059,486.97058823529403,495.25882352941176,476.2764705882354,603.5294117647059
1601,2612471.0,Santa Cruz da Baixa Verde,26.0,PE,441.6321428571428,449.7862068965517,476.2,454.1392857142857,524.8275862068965
1602,2612505.0,Santa Cruz do Capibaribe,26.0,PE,481.33723404255323,498.11921824104235,517.2504885993484,515.6783687943262,573.7459283387623
1603,2612554.0,Santa Filomena,26.0,PE,482.11666666666656,491.48888888888894,493.26111111111106,498.2944444444445,547.7777777777778
1604,2612604.0,Santa Maria da Boa Vista,26.0,PE,454.358064516129,466.5171428571428,487.99571428571414,476.9870967741936,500.2857142857143
1605,2612703.0,Santa Maria do Cambucá,26.0,PE,431.4058823529412,466.6300000000001,467.03500000000014,484.91764705882343,547.0
1606,2612802.0,Santa Terezinha,26.0,PE,457.27727272727276,495.6565217391304,513.5739130434782,502.3272727272728,615.6521739130435
1607,2612901.0,São Benedito do Sul,26.0,PE,420.875,445.02,460.27,424.77500000000003,394.0
1608,2613008.0,São Bento do Una,26.0,PE,476.0325581395347,490.65652173913037,507.9000000000002,499.3697674418604,528.9130434782609
1609,2613107.0,São Caitano,26.0,PE,454.9274725274724,472.0489795918367,499.51224489795925,476.83956043956016,499.59183673469386
1610,2613206.0,São João,26.0,PE,443.16249999999997,438.77500000000003,458.725,460.525,357.5
1611,2613305.0,São Joaquim do Monte,26.0,PE,436.61176470588225,454.16666666666646,472.5538461538462,457.58529411764704,478.97435897435895
1612,2613404.0,São José da Coroa Grande,26.0,PE,457.04594594594596,447.9916666666666,480.23333333333335,438.85675675675674,464.44444444444446
1613,2613503.0,São José do Belmonte,26.0,PE,477.0658227848101,490.3308641975308,500.46296296296305,495.58101265822796,589.3827160493827
1614,2613602.0,São José do Egito,26.0,PE,489.72868217054264,505.6126865671638,519.1701492537314,526.2519379844962,564.0298507462686
1615,2613701.0,São Lourenço da Mata,26.0,PE,471.1038461538463,485.5963768115941,508.69094202898555,496.85576923076934,526.8115942028985
1616,2613800.0,São Vicente Férrer,26.0,PE,446.35121951219526,460.79772727272706,476.8363636363636,462.76341463414633,555.0
1617,2613909.0,Serra Talhada,26.0,PE,479.92379032258066,491.29042145593854,507.4743295019157,517.681048387097,561.4559386973181
1618,2614006.0,Serrita,26.0,PE,462.4,458.03571428571433,483.7999999999999,458.60769230769233,528.5714285714286
1619,2614105.0,Sertânia,26.0,PE,453.5602040816326,471.76213592233,501.2514563106797,482.7326530612243,544.2718446601941
1620,2614204.0,Sirinhaém,26.0,PE,433.0407407407406,449.9903225806451,470.7548387096774,444.15555555555557,478.06451612903226
1621,2614303.0,Moreilândia,26.0,PE,486.8285714285713,497.4954545454544,511.6636363636363,512.4142857142857,576.3636363636364
1622,2614402.0,Solidão,26.0,PE,463.19199999999995,461.1666666666666,482.08888888888896,468.256,465.18518518518516
1623,2614501.0,Surubim,26.0,PE,492.07149122807044,511.27863247863263,524.8700854700852,537.8254385964915,658.7179487179487
1624,2614600.0,Tabira,26.0,PE,478.0098901098902,495.99473684210517,514.5789473684208,509.4582417582419,546.7368421052631
1625,2614709.0,Tacaimbó,26.0,PE,454.135294117647,435.30555555555566,487.8833333333333,472.49411764705883,550.0
1626,2614808.0,Tacaratu,26.0,PE,455.1476190476191,472.7560606060606,488.69090909090903,471.45555555555563,511.5151515151515
1627,2614857.0,Tamandaré,26.0,PE,424.60714285714295,444.7428571428572,466.2357142857144,430.25,558.5714285714286
1628,2615003.0,Taquaritinga do Norte,26.0,PE,447.4526315789474,454.5658536585365,484.1536585365853,462.80789473684194,544.390243902439
1629,2615102.0,Terezinha,26.0,PE,427.7700000000001,495.94000000000005,504.64000000000004,527.8599999999999,620.0
1630,2615201.0,Terra Nova,26.0,PE,456.55172413793105,456.7354838709678,479.90645161290325,487.6793103448275,512.258064516129
1631,2615300.0,Timbaúba,26.0,PE,481.2031034482757,485.59069767441883,507.7734219269104,511.42517241379335,614.6179401993355
1632,2615409.0,Toritama,26.0,PE,463.34393939393925,481.1602739726026,496.9095890410958,475.06363636363625,529.0410958904109
1633,2615508.0,Tracunhaém,26.0,PE,454.2428571428573,476.3849999999999,488.6750000000002,481.6071428571428,540.3333333333334
1634,2615607.0,Trindade,26.0,PE,483.06842105263166,494.22380952380945,488.92857142857144,510.01578947368426,567.6190476190476
1635,2615706.0,Triunfo,26.0,PE,477.44655172413803,482.59836065573796,498.31639344262294,511.39310344827607,559.672131147541
1636,2615805.0,Tupanatinga,26.0,PE,455.325,474.5142857142858,483.6928571428572,440.7749999999999,532.8571428571429
1637,2615904.0,Tuparetama,26.0,PE,468.5655172413793,480.33448275862065,505.9448275862069,521.9413793103449,633.7931034482758
1638,2616001.0,Venturosa,26.0,PE,447.68620689655177,467.0870967741936,492.24838709677425,471.14827586206894,509.6774193548387
1639,2616100.0,Verdejante,26.0,PE,450.54166666666674,444.3785714285714,447.55,478.5083333333334,394.2857142857143
1640,2616183.0,Vertente do Lério,26.0,PE,458.2440000000001,462.444,465.51199999999994,451.23600000000005,483.2
1641,2616209.0,Vertentes,26.0,PE,504.8341463414635,505.45365853658535,538.2658536585366,534.1097560975611,640.4878048780488
1642,2616308.0,Vicência,26.0,PE,460.77258064516144,459.1685714285714,484.4642857142857,478.17419354838705,523.1428571428571
1643,2616407.0,Vitória de Santo Antão,26.0,PE,497.16790393013065,516.322601279318,530.1547974413647,531.3831877729256,631.5565031982942
1644,2616506.0,Xexéu,26.0,PE,428.16153846153844,481.65384615384613,489.79999999999995,433.02307692307687,483.0769230769231
1645,2700102.0,Água Branca,27.0,AL,451.83617021276604,449.2380000000001,471.458,459.8489361702128,497.6
1646,2700201.0,Anadia,27.0,AL,449.8823529411765,457.35555555555555,459.0777777777778,432.99411764705883,502.22222222222223
1647,2700300.0,Arapiraca,27.0,AL,498.270637408568,523.1339468302656,532.1775051124752,541.3911180773251,635.3374233128834
1648,2700409.0,Atalaia,27.0,AL,435.80615384615373,435.14714285714285,468.0657142857143,454.33692307692314,504.57142857142856
1649,2700508.0,Barra de Santo Antônio,27.0,AL,438.45,422.9166666666667,495.6333333333334,418.11666666666673,510.0
1650,2700607.0,Barra de São Miguel,27.0,AL,372.65,478.0,482.8,391.20000000000005,480.0
1651,2700706.0,Batalha,27.0,AL,457.341111111111,471.79677419354846,489.3344086021505,479.96888888888867,508.81720430107526
1652,2700805.0,Belém,27.0,AL,466.09166666666664,466.84166666666675,458.51666666666665,488.4833333333333,560.0
1653,2700904.0,Belo Monte,27.0,AL,425.975,406.1,468.5,403.775,320.0
1654,2701001.0,Boca da Mata,27.0,AL,469.91428571428565,477.6303571428572,503.39107142857137,510.81428571428586,591.0714285714286
1655,2701100.0,Branquinha,27.0,AL,444.81666666666666,424.6166666666666,433.34999999999997,495.2333333333333,496.6666666666667
1656,2701209.0,Cacimbinhas,27.0,AL,436.0,448.08571428571435,466.37142857142857,425.6,457.14285714285717
1657,2701308.0,Cajueiro,27.0,AL,440.2179487179488,470.9474999999999,499.0125,452.5538461538462,531.0
1658,2701357.0,Campestre,27.0,AL,454.0,533.6,542.1,420.0,640.0
1659,2701407.0,Campo Alegre,27.0,AL,459.1635135135135,467.8139240506329,491.2696202531645,473.7108108108108,541.0126582278481
1660,2701605.0,Canapi,27.0,AL,433.94090909090903,464.6359999999999,484.4359999999999,448.8045454545454,493.6
1661,2701704.0,Capela,27.0,AL,433.6305555555556,446.31052631578956,466.7289473684211,431.0472222222222,470.0
1662,2701803.0,Carneiros,27.0,AL,462.19090909090914,465.3416666666667,483.46666666666675,441.22727272727275,545.0
1663,2701902.0,Chã Preta,27.0,AL,446.41428571428577,447.8499999999999,474.7785714285714,438.0785714285715,535.7142857142857
1664,2702009.0,Coité do Nóia,27.0,AL,437.1041666666667,489.3173913043478,496.33478260869555,504.44166666666655,600.8695652173913
1665,2702108.0,Colônia Leopoldina,27.0,AL,448.1319999999999,456.0346153846153,474.1884615384616,468.332,560.0
1666,2702207.0,Coqueiro Seco,27.0,AL,434.2,430.79999999999995,497.71666666666664,422.68333333333334,530.0
1667,2702306.0,Coruripe,27.0,AL,455.55895522388056,482.1569444444445,499.67083333333346,499.1014925373133,578.75
1668,2702355.0,Craíbas,27.0,AL,449.7269230769231,456.3283018867925,482.8754716981131,461.2769230769231,560.0
1669,2702405.0,Delmiro Gouveia,27.0,AL,468.2094240837694,480.5775,498.47699999999963,478.08010471204176,536.9
1670,2702504.0,Dois Riachos,27.0,AL,430.95,442.04285714285714,430.5142857142858,402.98333333333335,434.2857142857143
1671,2702553.0,Estrela de Alagoas,27.0,AL,469.1181818181818,455.10909090909087,472.05454545454546,477.0363636363636,581.8181818181819
1672,2702603.0,Feira Grande,27.0,AL,456.55849056603773,469.38928571428556,489.22857142857134,471.9339622641509,575.0
1673,2702702.0,Feliz Deserto,27.0,AL,444.5,451.22499999999997,497.9,464.925,635.0
1674,2702801.0,Flexeiras,27.0,AL,,,,,
1675,2702900.0,Girau do Ponciano,27.0,AL,446.8416666666665,462.11395348837215,483.81162790697675,452.63809523809533,546.9767441860465
1676,2703007.0,Ibateguara,27.0,AL,443.3791666666668,467.56800000000004,473.70799999999997,449.3958333333333,536.0
1677,2703106.0,Igaci,27.0,AL,448.9129032258064,463.18749999999994,491.35937500000006,452.2064516129032,526.875
1678,2703205.0,Igreja Nova,27.0,AL,462.95882352941175,451.64705882352933,483.25882352941176,492.40000000000015,530.5882352941177
1679,2703304.0,Inhapi,27.0,AL,430.7894736842106,480.0727272727272,459.04090909090905,461.2578947368421,484.54545454545456
1680,2703403.0,Jacaré dos Homens,27.0,AL,452.3333333333333,525.1999999999999,498.7333333333333,447.5,500.0
1681,2703502.0,Jacuípe,27.0,AL,429.3058823529412,418.51666666666665,434.41666666666674,456.70588235294116,484.44444444444446
1682,2703601.0,Japaratinga,27.0,AL,450.3,493.84,471.14000000000004,481.71999999999997,536.0
1683,2703700.0,Jaramataia,27.0,AL,456.1333333333334,464.20000000000005,499.75,500.36666666666673,650.0
1684,2703759.0,Jequiá da Praia,27.0,AL,373.3,366.6,415.4,397.1,540.0
1685,2703809.0,Joaquim Gomes,27.0,AL,449.26153846153835,453.33333333333337,471.0933333333334,459.04615384615386,505.3333333333333
1686,2703908.0,Jundiá,27.0,AL,427.61,467.62,469.68999999999994,449.28999999999996,566.0
1687,2704005.0,Junqueiro,27.0,AL,478.2010752688172,477.6553191489361,491.17978723404246,493.48602150537613,609.7872340425532
1688,2704104.0,Lagoa da Canoa,27.0,AL,457.85185185185185,459.38888888888897,467.6555555555556,477.5259259259259,520.0
1689,2704203.0,Limoeiro de Anadia,27.0,AL,448.06842105263155,447.10999999999984,469.96999999999997,448.06842105263166,570.5
1690,2704302.0,Maceió,27.0,AL,493.32761372705556,512.1367257774348,528.0507581598553,531.5583133812178,619.7429966589566
1691,2704401.0,Major Isidoro,27.0,AL,454.9666666666667,441.30000000000007,463.04285714285714,484.81666666666666,437.14285714285717
1692,2704500.0,Maragogi,27.0,AL,501.332,509.9384615384616,540.0230769230768,545.956,634.6153846153846
1693,2704609.0,Maravilha,27.0,AL,420.68333333333334,451.4285714285715,491.2857142857143,455.3833333333334,580.0
1694,2704708.0,Marechal Deodoro,27.0,AL,468.97622377622395,486.296644295302,506.5161073825501,480.34335664335657,561.4765100671141
1695,2704807.0,Maribondo,27.0,AL,433.57894736842104,457.4157894736843,483.5684210526317,497.4631578947368,512.6315789473684
1696,2704906.0,Mar Vermelho,27.0,AL,425.47499999999997,410.66249999999997,471.54999999999995,433.4625000000001,525.0
1697,2705002.0,Mata Grande,27.0,AL,442.1055555555555,443.1618181818181,460.49818181818176,435.17777777777786,475.6363636363636
1698,2705101.0,Matriz de Camaragibe,27.0,AL,416.32727272727277,443.22857142857146,469.17428571428565,440.4212121212122,521.7142857142857
1699,2705200.0,Messias,27.0,AL,441.62068965517227,440.1233333333333,479.61,434.5275862068967,536.6666666666666
1700,2705309.0,Minador do Negrão,27.0,AL,448.44615384615383,452.40000000000003,491.7538461538462,453.5461538461538,621.5384615384615
1701,2705408.0,Monteirópolis,27.0,AL,398.25454545454545,420.17272727272734,465.1454545454546,434.0363636363636,510.90909090909093
1702,2705507.0,Murici,27.0,AL,458.9653333333334,479.9223684210526,494.6802631578947,487.728,508.94736842105266
1703,2705606.0,Novo Lino,27.0,AL,444.0333333333334,486.10625000000005,515.34375,449.56666666666666,526.25
1704,2705705.0,Olho d'Água das Flores,27.0,AL,461.3222222222222,483.58571428571435,481.5607142857143,467.9851851851853,570.7142857142857
1705,2705804.0,Olho d'Água do Casado,27.0,AL,422.69090909090914,455.1,452.7,423.1636363636363,489.09090909090907
1706,2705903.0,Olho d'Água Grande,27.0,AL,430.85,454.04999999999995,464.90000000000003,400.67499999999995,540.0
1707,2706000.0,Olivença,27.0,AL,440.6285714285714,495.5142857142857,535.5142857142857,479.2,720.0
1708,2706109.0,Ouro Branco,27.0,AL,455.1952380952381,450.72857142857146,455.70000000000005,458.6190476190477,515.2380952380952
1709,2706208.0,Palestina,27.0,AL,436.3333333333334,428.62500000000006,487.64166666666665,420.01666666666665,550.0
1710,2706307.0,Palmeira dos Índios,27.0,AL,486.58820224719074,502.3918256130792,514.9506811989099,525.8837078651684,616.7302452316077
1711,2706406.0,Pão de Açúcar,27.0,AL,448.425,466.8333333333333,489.1761904761904,468.69000000000005,478.0952380952381
1712,2706422.0,Pariconha,27.0,AL,452.3958333333333,455.17200000000014,467.432,456.44166666666666,462.4
1713,2706448.0,Paripueira,27.0,AL,428.44705882352946,451.04210526315785,478.1947368421053,431.5882352941177,502.10526315789474
1714,2706505.0,Passo de Camaragibe,27.0,AL,479.77142857142854,438.4428571428571,457.0142857142857,436.87142857142857,511.42857142857144
1715,2706604.0,Paulo Jacinto,27.0,AL,410.5444444444445,453.29999999999995,455.22222222222223,458.87777777777774,466.6666666666667
1716,2706703.0,Penedo,27.0,AL,474.91677018633544,488.07701149425264,500.5551724137934,493.552795031056,550.919540229885
1717,2706802.0,Piaçabuçu,27.0,AL,445.3095238095238,477.2949999999999,503.2350000000001,468.35714285714283,525.0
1718,2706901.0,Pilar,27.0,AL,441.49659090909086,461.7843749999999,485.0510416666668,453.26022727272726,486.4583333333333
1719,2707008.0,Pindoba,27.0,AL,476.0,512.4799999999999,453.34000000000003,439.28000000000003,536.0
1720,2707107.0,Piranhas,27.0,AL,475.77380952380963,497.6976744186047,512.503488372093,496.3726190476192,625.3488372093024
1721,2707206.0,Poço das Trincheiras,27.0,AL,446.1,507.6666666666667,503.73333333333335,478.77777777777777,466.6666666666667
1722,2707305.0,Porto Calvo,27.0,AL,434.884375,456.1454545454545,478.8515151515151,461.90625000000006,486.6666666666667
1723,2707404.0,Porto de Pedras,27.0,AL,459.79090909090905,501.50909090909096,497.890909090909,478.4181818181818,610.9090909090909
1724,2707503.0,Porto Real do Colégio,27.0,AL,433.97142857142865,454.47142857142853,472.2428571428572,420.2571428571428,532.8571428571429
1725,2707602.0,Quebrangulo,27.0,AL,428.67499999999995,413.47499999999997,436.775,469.07499999999993,442.5
1726,2707701.0,Rio Largo,27.0,AL,462.3363636363636,482.6199999999998,503.5135849056604,483.7209486166007,580.6037735849056
1727,2707909.0,Santa Luzia do Norte,27.0,AL,424.8285714285715,449.0,474.17142857142863,419.3857142857143,520.0
1728,2708006.0,Santana do Ipanema,27.0,AL,483.2556962025315,502.2177514792897,521.5810650887573,508.7379746835445,626.508875739645
1729,2708105.0,Santana do Mundaú,27.0,AL,461.7749999999999,457.27073170731705,495.3926829268293,494.4083333333335,550.2439024390244
1730,2708204.0,São Brás,27.0,AL,461.4,441.74285714285713,476.8142857142857,495.40000000000003,577.1428571428571
1731,2708303.0,São José da Laje,27.0,AL,454.60199999999975,478.11153846153854,502.60769230769233,484.69599999999997,556.1538461538462
1732,2708402.0,São José da Tapera,27.0,AL,458.7371428571429,465.54864864864874,485.82972972972976,458.32571428571435,482.7027027027027
1733,2708501.0,São Luís do Quitunde,27.0,AL,442.12249999999995,457.1050000000002,477.9625,435.9375,469.0
1734,2708600.0,São Miguel dos Campos,27.0,AL,471.80914634146313,486.7116279069768,509.6290697674418,487.04939024390205,607.2093023255813
1735,2708709.0,São Miguel dos Milagres,27.0,AL,428.0181818181818,435.49090909090904,464.89090909090913,455.72727272727275,567.2727272727273
1736,2708808.0,São Sebastião,27.0,AL,455.75263157894756,454.2403508771932,484.1157894736842,444.71228070175454,507.719298245614
1737,2708907.0,Satuba,27.0,AL,489.95641025641015,499.3839506172839,517.6185185185186,515.6705128205128,615.0617283950618
1738,2708956.0,Senador Rui Palmeira,27.0,AL,437.65,441.45,394.9,449.625,340.0
1739,2709004.0,Tanque d'Arca,27.0,AL,440.45,468.40000000000003,460.94999999999993,429.025,520.0
1740,2709103.0,Taquarana,27.0,AL,454.8717391304348,481.7808510638298,485.7723404255319,483.5173913043477,560.8510638297872
1741,2709152.0,Teotônio Vilela,27.0,AL,463.1045454545454,455.32876712328755,478.4972602739729,446.9818181818182,639.7260273972603
1742,2709202.0,Traipu,27.0,AL,447.14117647058833,437.86571428571426,448.3428571428572,474.37352941176476,504.57142857142856
1743,2709301.0,União dos Palmares,27.0,AL,451.71119402985084,463.6755244755245,487.1083916083915,472.66641791044793,554.6853146853147
1744,2709400.0,Viçosa,27.0,AL,456.6247863247862,472.7606557377049,495.15409836065544,471.5957264957265,524.0983606557377
1745,2800100.0,Amparo de São Francisco,28.0,SE,412.19999999999993,446.05,457.875,448.45000000000005,350.0
1746,2800209.0,Aquidabã,28.0,SE,467.1268292682927,460.965909090909,471.90681818181804,466.1170731707316,521.8181818181819
1747,2800308.0,Aracaju,28.0,SE,518.9287697160892,537.9032447466003,544.85173053152,556.4477287066247,684.4499381953028
1748,2800407.0,Arauá,28.0,SE,417.3769230769231,437.14285714285717,444.18571428571425,421.81538461538463,402.85714285714283
1749,2800506.0,Areia Branca,28.0,SE,435.1846153846153,440.8625,466.2825000000001,443.29487179487177,517.5
1750,2800605.0,Barra dos Coqueiros,28.0,SE,462.9166666666667,465.9906250000001,508.15312500000005,462.1766666666666,585.625
1751,2800670.0,Boquim,28.0,SE,485.1780219780219,498.68749999999994,502.27500000000003,500.6912087912088,634.7916666666666
1752,2800704.0,Brejo Grande,28.0,SE,414.3454545454546,414.7884615384615,422.096153846154,405.1454545454546,353.0769230769231
1753,2801009.0,Campo do Brito,28.0,SE,444.01578947368415,444.87750000000005,460.93999999999994,449.27368421052637,425.0
1754,2801108.0,Canhoba,28.0,SE,462.58571428571435,493.7125,440.4,429.22857142857134,532.5
1755,2801207.0,Canindé de São Francisco,28.0,SE,453.5885714285714,468.83684210526326,463.1736842105262,440.9057142857143,491.57894736842104
1756,2801306.0,Capela,28.0,SE,448.0139534883721,457.11797752809,469.1977528089888,450.25930232558125,535.9550561797753
1757,2801405.0,Carira,28.0,SE,448.732,467.26399999999995,502.99999999999994,471.232,616.8
1758,2801504.0,Carmópolis,28.0,SE,457.6464285714286,488.153125,495.5562499999999,447.3392857142856,488.125
1759,2801603.0,Cedro de São João,28.0,SE,464.82,426.16,487.71999999999997,403.1,416.0
1760,2801702.0,Cristinápolis,28.0,SE,440.9156249999999,437.55757575757576,461.2212121212122,436.40625,455.75757575757575
1761,2801900.0,Cumbe,28.0,SE,456.22222222222223,484.3333333333333,485.63333333333344,427.84444444444443,557.7777777777778
1762,2802007.0,Divina Pastora,28.0,SE,429.13636363636357,435.8954545454546,465.23636363636365,428.39999999999986,505.45454545454544
1763,2802106.0,Estância,28.0,SE,481.1709844559584,501.6442211055275,511.3879396984926,505.50051813471526,591.2562814070352
1764,2802205.0,Feira Nova,28.0,SE,454.95,426.82500000000005,440.475,577.575,570.0
1765,2802304.0,Frei Paulo,28.0,SE,454.9090909090908,479.6124999999999,488.6166666666666,476.50454545454545,555.8333333333334
1766,2802403.0,Gararu,28.0,SE,450.54761904761904,443.7666666666667,440.0190476190475,396.68571428571425,434.2857142857143
1767,2802502.0,General Maynard,28.0,SE,403.77272727272725,435.575,433.6000000000001,403.0363636363636,423.3333333333333
1768,2802601.0,Gracho Cardoso,28.0,SE,465.8,492.7666666666667,515.6666666666667,481.59000000000003,571.6666666666666
1769,2802700.0,Ilha das Flores,28.0,SE,403.05,448.65,477.05,364.7,470.0
1770,2802809.0,Indiaroba,28.0,SE,428.3376623376623,432.42435897435905,455.4051282051281,413.82857142857125,460.0
1771,2802908.0,Itabaiana,28.0,SE,519.42,546.3681440443212,540.3069252077563,553.6428169014082,730.1385041551247
1772,2803005.0,Itabaianinha,28.0,SE,464.47475728155337,477.09444444444455,492.42777777777775,485.60776699029117,605.0
1773,2803104.0,Itabi,28.0,SE,462.7214285714286,457.0142857142857,468.59285714285716,467.02142857142854,578.5714285714286
1774,2803203.0,Itaporanga d'Ajuda,28.0,SE,447.9866666666666,448.684375,461.12500000000006,420.5733333333333,526.25
1775,2803302.0,Japaratuba,28.0,SE,469.39374999999995,472.74545454545444,483.7454545454546,455.60937499999994,585.4545454545455
1776,2803401.0,Japoatã,28.0,SE,431.3166666666666,447.6499999999999,424.3722222222222,410.3666666666667,370.0
1777,2803500.0,Lagarto,28.0,SE,501.46833333333285,515.5827476038338,523.1821086261978,531.977,657.9552715654952
1778,2803609.0,Laranjeiras,28.0,SE,432.9444444444445,427.66666666666663,436.6555555555555,444.17777777777775,424.44444444444446
1779,2803708.0,Macambira,28.0,SE,460.06363636363625,508.70909090909095,463.08181818181805,444.6363636363636,590.9090909090909
1780,2803807.0,Malhada dos Bois,28.0,SE,427.7,371.9,437.7,428.6,0.0
1781,2803906.0,Malhador,28.0,SE,532.9111111111112,542.937037037037,527.2888888888888,515.9925925925926,802.9629629629629
1782,2804003.0,Maruim,28.0,SE,439.68085106382955,441.80999999999983,460.61000000000024,415.08510638297867,468.4
1783,2804102.0,Moita Bonita,28.0,SE,496.1040000000001,505.9384615384615,507.0653846153846,503.2560000000001,704.6153846153846
1784,2804201.0,Monte Alegre de Sergipe,28.0,SE,483.93500000000006,488.71999999999997,490.0750000000001,509.2949999999999,634.0
1785,2804300.0,Muribeca,28.0,SE,439.3736842105262,428.8095238095238,445.7095238095239,453.4789473684211,562.8571428571429
1786,2804409.0,Neópolis,28.0,SE,459.3166666666667,463.85714285714283,468.022857142857,462.8666666666666,513.1428571428571
1787,2804458.0,Nossa Senhora Aparecida,28.0,SE,480.6000000000001,494.3117647058823,485.8176470588235,499.3812499999999,534.1176470588235
1788,2804508.0,Nossa Senhora da Glória,28.0,SE,491.89857142857136,507.2537931034483,513.8179310344826,529.3564285714285,644.0
1789,2804607.0,Nossa Senhora das Dores,28.0,SE,444.82380952380953,446.6089552238805,447.03283582089534,442.44444444444434,474.32835820895525
1790,2804706.0,Nossa Senhora de Lourdes,28.0,SE,442.61562499999997,473.7406250000001,466.4593750000001,457.603125,464.375
1791,2804805.0,Nossa Senhora do Socorro,28.0,SE,454.6663999999997,476.496958174905,494.66615969581744,471.1024,570.4182509505704
1792,2804904.0,Pacatuba,28.0,SE,437.8555555555556,428.7818181818182,430.9,445.41111111111115,441.8181818181818
1793,2805000.0,Pedra Mole,28.0,SE,428.20833333333326,432.6916666666666,456.16666666666674,443.90000000000003,533.3333333333334
1794,2805109.0,Pedrinhas,28.0,SE,445.4617647058823,451.79189189189185,469.05405405405406,445.70000000000005,483.2432432432432
1795,2805208.0,Pinhão,28.0,SE,421.8333333333333,444.5,452.84999999999997,422.0833333333333,473.3333333333333
1796,2805307.0,Pirambu,28.0,SE,467.50000000000006,458.9928571428572,493.70714285714286,449.12857142857143,497.14285714285717
1797,2805406.0,Poço Redondo,28.0,SE,430.91379310344826,444.40967741935486,456.3870967741936,433.9896551724137,435.48387096774195
1798,2805505.0,Poço Verde,28.0,SE,472.0133333333333,486.14000000000004,485.5799999999999,510.0533333333334,574.6666666666666
1799,2805604.0,Porto da Folha,28.0,SE,438.268115942029,443.79315068493156,459.04109589041104,453.9391304347828,442.1917808219178
